id_vendedor,nome_vendedor,id_area_vendas,area_vendas
15313,Leandro,Região Oeste
15314,Emanuel,Região Oeste
15315,Maria Fernanda,Região Norte
15316,Agatha,Região Norte
15317,Matheus,Região Oeste
15318,Levi,Região Norte
15319,Valentina,Região Sul
15320,Emilly,Região Oeste
15321,Manuela,Região Oeste
15322,Maria Eduarda,Região Norte
15323,Laura,Região Norte
15324,Noah,Região Leste
15325,Maria Vitória,Região Oeste
15326,Lívia,Região Leste
15327,Joana,Região Sul
15328,Bryan,Região Norte
15329,Ana Carolina,Região Norte
15330,Julia,Região Leste
15331,Carlos Eduardo,Região Oeste
15332,Renan,Região Norte
15333,Eloah,Região Oeste
15334,Maria Cecília,Região Sul
15335,Pedro,Região Oeste
15336,Emanuel,Região Norte
15337,Júlia,Região Leste
15338,Ana Sophia,Região Sul
15339,Emanuelly,Região Sul
15340,Maria Luiza,Região Leste
15341,Ana Beatriz,Região Norte
15342,Cauê,Região Sul
15343,Luiz Otávio,Região Leste
15344,Elisa,Região Leste
15345,João Gabriel,Região Sul
15346,Camila,Região Norte
15347,Marcelo,Região Oeste
15348,João Vitor,Região Norte
15349,Yago,Região Norte
15350,Murilo,Região Sul
15351,Sofia,Região Leste
15352,Noah,Região Leste
15353,Ana Beatriz,Região Norte
15354,Isabel,Região Leste
15355,Vitória,Região Sul
15356,Melissa,Região Norte
15357,Isaac,Região Oeste
15358,Diego,Região Leste
15359,Luiz Fernando,Região Norte
15360,Evelyn,Região Norte
15361,Luiz Felipe,Região Oeste
15362,Lorena,Região Leste
15363,Bruno,Região Norte
15364,Luiz Miguel,Região Oeste
15365,Ana Lívia,Região Oeste
15366,Lucas,Região Sul
15367,Natália,Região Sul
15368,Gustavo Henrique,Região Sul
15369,Marina,Região Oeste
15370,Fernando,Região Oeste
15371,Camila,Região Norte
15372,Noah,Região Sul
15373,Maria,Região Leste
15374,Leonardo,Região Oeste
15375,Elisa,Região Sul
15376,Ana Sophia,Região Sul
15377,Ana Sophia,Região Norte
15378,Isaac,Região Oeste
15379,Marcos Vinicius,Região Leste
15380,Alícia,Região Leste
15381,Calebe,Região Leste
15382,Fernando,Região Sul
15383,Arthur,Região Leste
15384,Laís,Região Norte
15385,Benjamin,Região Sul
15386,Maria Alice,Região Sul
15387,Yasmin,Região Sul
15388,Stella,Região Norte
15389,Vitor Hugo,Região Leste
15390,Enrico,Região Oeste
15391,Gustavo Henrique,Região Sul
15392,Lucas,Região Sul
15393,Maria Vitória,Região Leste
15394,Daniel,Região Leste
15395,Melissa,Região Leste
15396,João Pedro,Região Sul
15397,Maria Alice,Região Norte
15398,Nathan,Região Sul
15399,Eloah,Região Norte
15400,Levi,Região Norte
15401,Caroline,Região Norte
15402,Julia,Região Norte
15403,Davi Lucca,Região Norte
15404,Juan,Região Oeste
15405,Maria Eduarda,Região Oeste
15406,Murilo,Região Norte
15407,Calebe,Região Norte
15408,Maria Eduarda,Região Norte
15409,Pedro Lucas,Região Leste
15410,Antônio,Região Sul
15411,Pietra,Região Oeste
15412,Ryan,Região Sul
15413,Isabella,Região Leste
15414,Murilo,Região Oeste
15415,Yago,Região Oeste
15416,Vitória,Região Sul
15417,Evelyn,Região Oeste
15418,Yago,Região Sul
15419,Maysa,Região Oeste
15420,Davi,Região Norte
15421,Marcos Vinicius,Região Norte
15422,Guilherme,Região Sul
15423,Yuri,Região Norte
15424,João Felipe,Região Oeste
15425,Juan,Região Sul
15426,Luiz Fernando,Região Oeste
15427,Rafaela,Região Oeste
15428,Isaac,Região Sul
15429,Heloísa,Região Sul
15430,Luana,Região Norte
15431,Bernardo,Região Sul
15432,Maria Alice,Região Leste
15433,Lavínia,Região Norte
15434,Luiz Gustavo,Região Norte
15435,João Vitor,Região Leste
15436,Vitória,Região Oeste
15437,Stella,Região Leste
15438,Agatha,Região Sul
15439,João Gabriel,Região Leste
15440,Ana Beatriz,Região Leste
15441,Rafaela,Região Sul
15442,Cauê,Região Oeste
15443,Isabel,Região Sul
15444,Antônio,Região Sul
15445,Raquel,Região Oeste
15446,Daniel,Região Oeste
15447,Alice,Região Norte
15448,Davi Luiz,Região Leste
15449,Maria Eduarda,Região Oeste
15450,Ryan,Região Oeste
15451,Thales,Região Sul
15452,Alícia,Região Sul
15453,Benjamin,Região Oeste
15454,Mariana,Região Oeste
15455,Rebeca,Região Sul
15456,Lucas,Região Sul
15457,Alícia,Região Sul
15458,Emanuel,Região Leste
15459,Yago,Região Oeste
15460,Olivia,Região Oeste
15461,Daniela,Região Oeste
15462,Júlia,Região Sul
15463,Helena,Região Oeste
15464,Renan,Região Leste
15465,Samuel,Região Oeste
15466,Felipe,Região Oeste
15467,Samuel,Região Norte
15468,Caio,Região Norte
15469,João Vitor,Região Oeste
15470,Marina,Região Oeste
15471,Gustavo Henrique,Região Sul
15472,Helena,Região Oeste
15473,Sophia,Região Oeste
15474,Bárbara,Região Oeste
15475,Maitê,Região Oeste
15476,Lucas Gabriel,Região Leste
15477,Daniela,Região Oeste
15478,Eduardo,Região Norte
15479,Sophie,Região Leste
15480,Davi Luiz,Região Norte
15481,Luna,Região Oeste
15482,Clara,Região Sul
15483,Yago,Região Oeste
15484,Alice,Região Oeste
15485,Paulo,Região Leste
15486,Raquel,Região Leste
15487,Yago,Região Leste
15488,Júlia,Região Norte
15489,Otávio,Região Leste
15490,Stephany,Região Sul
15491,Elisa,Região Oeste
15492,Esther,Região Sul
15493,Diogo,Região Leste
15494,João Miguel,Região Oeste
15495,Laura,Região Sul
15496,Giovanna,Região Leste
15497,Benjamin,Região Sul
15498,Yasmin,Região Leste
15499,Manuela,Região Norte
15500,Luiz Fernando,Região Norte
15501,João Pedro,Região Oeste
15502,Joana,Região Norte
15503,Daniela,Região Leste
15504,Laura,Região Oeste
15505,Levi,Região Leste
15506,João,Região Oeste
15507,Benjamin,Região Norte
15508,Isadora,Região Oeste
15509,João Miguel,Região Sul
15510,Pedro Lucas,Região Leste
15511,Yasmin,Região Leste
15512,Fernando,Região Oeste
15513,Noah,Região Sul
15514,Brenda,Região Sul
15515,João Guilherme,Região Leste
15516,Gabriel,Região Norte
15517,Isabella,Região Leste
15518,João Gabriel,Região Leste
15519,João Guilherme,Região Sul
15520,Ian,Região Sul
15521,Rodrigo,Região Sul
15522,Francisco,Região Oeste
15523,Eloah,Região Sul
15524,Bianca,Região Oeste
15525,Mariana,Região Leste
15526,Otávio,Região Sul
15527,Alexandre,Região Sul
15528,Sophie,Região Leste
15529,Gabrielly,Região Oeste
15530,Melissa,Região Leste
15531,Marina,Região Oeste
15532,João Guilherme,Região Sul
15533,Laís,Região Norte
15534,Luna,Região Norte
15535,Marcela,Região Norte
15536,Vitor Gabriel,Região Leste
15537,Mariane,Região Oeste
15538,Ana Beatriz,Região Sul
15539,Felipe,Região Norte
15540,Erick,Região Leste
15541,Raquel,Região Sul
15542,Luiz Felipe,Região Sul
15543,Rodrigo,Região Norte
15544,Vitória,Região Oeste
15545,Mariana,Região Norte
15546,Emanuella,Região Oeste
15547,Pedro Henrique,Região Leste
15548,Clarice,Região Leste
15549,Levi,Região Sul
15550,Vitor Hugo,Região Oeste
15551,Larissa,Região Oeste
15552,Luna,Região Leste
15553,Lorenzo,Região Norte
15554,Bárbara,Região Norte
15555,Davi Lucas,Região Norte
15556,Kevin,Região Oeste
15557,Ana,Região Norte
15558,Sabrina,Região Norte
15559,Ryan,Região Oeste
15560,Kaique,Região Oeste
15561,Manuela,Região Sul
15562,Luiz Otávio,Região Oeste
15563,Davi Luiz,Região Norte
15564,Vitor Gabriel,Região Sul
15565,Marcos Vinicius,Região Leste
15566,Daniel,Região Norte
15567,Maysa,Região Oeste
15568,Marcos Vinicius,Região Oeste
15569,Giovanna,Região Norte
15570,Enzo,Região Oeste
15571,Davi,Região Leste
15572,Calebe,Região Oeste
15573,Maitê,Região Sul
15574,Júlia,Região Norte
15575,Pietro,Região Oeste
15576,Luiz Miguel,Região Leste
15577,Emanuel,Região Leste
15578,Enzo Gabriel,Região Sul
15579,Gabriel,Região Leste
15580,Isadora,Região Norte
15581,Emanuella,Região Sul
15582,Ana Sophia,Região Sul
15583,Ana Lívia,Região Norte
15584,Diogo,Região Norte
15585,Luiz Felipe,Região Sul
15586,Vinicius,Região Sul
15587,João,Região Sul
15588,Kamilly,Região Leste
15589,Renan,Região Norte
15590,João,Região Oeste
15591,Nicolas,Região Leste
15592,Mariana,Região Leste
15593,Luiz Otávio,Região Norte
15594,Enzo Gabriel,Região Norte
15595,Caroline,Região Leste
15596,Luiza,Região Oeste
15597,Luigi,Região Sul
15598,Amanda,Região Sul
15599,Matheus,Região Leste
15600,Sophie,Região Sul
15601,Leandro,Região Norte
15602,Arthur,Região Sul
15603,Luigi,Região Norte
15604,Vitor,Região Oeste
15605,Bianca,Região Sul
15606,Guilherme,Região Sul
15607,Bárbara,Região Sul
15608,Davi Lucca,Região Norte
15609,Isadora,Região Oeste
15610,Pietra,Região Norte
15611,Theo,Região Oeste
15612,Gabriela,Região Sul
15613,Stella,Região Norte
15614,Carlos Eduardo,Região Leste
15615,Ian,Região Sul
15616,Alana,Região Leste
15617,Milena,Região Leste
15618,Luiza,Região Leste
15619,Matheus,Região Oeste
15620,Emanuelly,Região Norte
15621,Alexandre,Região Norte
15622,Pietro,Região Sul
15623,Mirella,Região Norte
15624,Emanuelly,Região Leste
15625,João,Região Oeste
15626,Sarah,Região Oeste
15627,Juliana,Região Sul
15628,Rafael,Região Oeste
15629,Sophie,Região Sul
15630,Eduardo,Região Sul
15631,Alice,Região Oeste
15632,Paulo,Região Norte
15633,Catarina,Região Oeste
15634,Lucca,Região Norte
15635,Lara,Região Oeste
15636,Lavínia,Região Norte
15637,Diogo,Região Norte
15638,Carlos Eduardo,Região Oeste
15639,Yasmin,Região Leste
15640,Davi Lucca,Região Norte
15641,Amanda,Região Sul
15642,Camila,Região Sul
15643,Matheus,Região Sul
15644,Bernardo,Região Oeste
15645,Samuel,Região Sul
15646,Júlia,Região Sul
15647,Pedro Miguel,Região Leste
15648,Theo,Região Sul
15649,Luiz Miguel,Região Oeste
15650,Alexia,Região Sul
15651,Vitor Hugo,Região Sul
15652,Maysa,Região Leste
15653,Pietro,Região Leste
15654,Isaac,Região Leste
15655,Raul,Região Oeste
15656,Pedro Miguel,Região Sul
15657,Daniela,Região Norte
15658,Renan,Região Sul
15659,Marcela,Região Sul
15660,Bárbara,Região Oeste
15661,Calebe,Região Sul
15662,Amanda,Região Leste
15663,Raul,Região Norte
15664,Isabel,Região Oeste
15665,Clara,Região Oeste
15666,Alice,Região Sul
15667,Gustavo,Região Leste
15668,Pietra,Região Oeste
15669,Pietro,Região Norte
15670,Laís,Região Sul
15671,Samuel,Região Sul
15672,Esther,Região Norte
15673,Kaique,Região Leste
15674,Nicole,Região Sul
15675,Ana Vitória,Região Leste
15676,Ana Lívia,Região Norte
15677,Ana Luiza,Região Leste
15678,Henrique,Região Norte
15679,Yasmin,Região Sul
15680,Letícia,Região Oeste
15681,Maria Luiza,Região Oeste
15682,Catarina,Região Norte
15683,Emanuella,Região Oeste
15684,Catarina,Região Leste
15685,Ana Júlia,Região Sul
15686,Elisa,Região Oeste
15687,Stephany,Região Norte
15688,Gustavo Henrique,Região Leste
15689,Antônio,Região Sul
15690,Raul,Região Oeste
15691,Maria Vitória,Região Oeste
15692,Gustavo,Região Leste
15693,João Vitor,Região Oeste
15694,Antônio,Região Norte
15695,Daniel,Região Norte
15696,Heloísa,Região Oeste
15697,Lara,Região Oeste
15698,Ana Clara,Região Norte
15699,Juan,Região Norte
15700,Marcela,Região Norte
15701,Juan,Região Norte
15702,Bárbara,Região Sul
15703,Carlos Eduardo,Região Norte
15704,Beatriz,Região Norte
15705,Beatriz,Região Sul
15706,Natália,Região Oeste
15707,Raquel,Região Oeste
15708,Theo,Região Leste
15709,Julia,Região Leste
15710,Eduardo,Região Oeste
15711,Yago,Região Oeste
15712,Sophia,Região Leste
15713,Rodrigo,Região Sul
15714,Arthur,Região Sul
15715,Cecília,Região Leste
15716,Elisa,Região Sul
15717,Ryan,Região Oeste
15718,Mariana,Região Sul
15719,Alícia,Região Norte
15720,Guilherme,Região Oeste
15721,Daniela,Região Oeste
15722,Joana,Região Leste
15723,Maria Eduarda,Região Norte
15724,Maria Fernanda,Região Leste
15725,Lorenzo,Região Sul
15726,Maria Clara,Região Oeste
15727,Cecília,Região Oeste
15728,Igor,Região Oeste
15729,Leandro,Região Norte
15730,Henrique,Região Norte
15731,Eloah,Região Norte
15732,Guilherme,Região Sul
15733,Pietra,Região Sul
15734,Marcos Vinicius,Região Sul
15735,Luigi,Região Leste
15736,Daniel,Região Norte
15737,Raquel,Região Norte
15738,Luiza,Região Sul
15739,Maysa,Região Leste
15740,Luiza,Região Sul
15741,Giovanna,Região Oeste
15742,Giovanna,Região Leste
15743,Rafael,Região Sul
15744,Mirella,Região Leste
15745,Stephany,Região Norte
15746,Luigi,Região Sul
15747,Antônio,Região Leste
15748,Rodrigo,Região Oeste
15749,Lorena,Região Oeste
15750,Lara,Região Leste
15751,Murilo,Região Norte
15752,Laura,Região Sul
15753,Matheus,Região Leste
15754,Luiz Miguel,Região Leste
15755,Sofia,Região Norte
15756,Emilly,Região Sul
15757,Vitor Hugo,Região Norte
15758,Yasmin,Região Norte
15759,Caio,Região Norte
15760,Calebe,Região Sul
15761,Enrico,Região Norte
15762,Cauã,Região Oeste
15763,Cecília,Região Oeste
15764,Melissa,Região Oeste
15765,Heitor,Região Leste
15766,Ana Julia,Região Sul
15767,Bruna,Região Oeste
15768,Arthur,Região Sul
15769,Anthony,Região Oeste
15770,Lucca,Região Sul
15771,Breno,Região Norte
15772,Ryan,Região Norte
15773,Evelyn,Região Leste
15774,Agatha,Região Norte
15775,Isis,Região Norte
15776,Murilo,Região Norte
15777,Maria Alice,Região Leste
15778,Alice,Região Leste
15779,Bianca,Região Oeste
15780,Renan,Região Norte
15781,Cecília,Região Leste
15782,Pedro Henrique,Região Norte
15783,Laís,Região Sul
15784,Matheus,Região Oeste
15785,Alícia,Região Norte
15786,Alexia,Região Oeste
15787,Camila,Região Sul
15788,Ana Beatriz,Região Norte
15789,Nicolas,Região Norte
15790,João,Região Oeste
15791,Luiz Otávio,Região Norte
15792,Alexia,Região Leste
15793,Alice,Região Norte
15794,Marcelo,Região Norte
15795,Raul,Região Oeste
15796,Ana Júlia,Região Leste
15797,Lorena,Região Leste
15798,Enzo,Região Leste
15799,Alice,Região Oeste
15800,Otávio,Região Oeste
15801,Fernanda,Região Sul
15802,Carlos Eduardo,Região Norte
15803,Heloísa,Região Sul
15804,Emanuelly,Região Sul
15805,Gustavo Henrique,Região Oeste
15806,Pedro Miguel,Região Sul
15807,Helena,Região Norte
15808,Luiz Fernando,Região Sul
15809,Ana Beatriz,Região Sul
15810,Diego,Região Leste
15811,Bernardo,Região Leste
15812,Maria Sophia,Região Leste
15813,Breno,Região Leste
15814,Maitê,Região Oeste
15815,Bryan,Região Sul
15816,Helena,Região Leste
15817,Levi,Região Oeste
15818,Amanda,Região Sul
15819,Joaquim,Região Oeste
15820,João Pedro,Região Leste
15821,Ana Beatriz,Região Norte
15822,João Pedro,Região Sul
15823,Ana Julia,Região Leste
15824,Camila,Região Oeste
15825,Breno,Região Norte
15826,Melissa,Região Oeste
15827,Enzo,Região Norte
15828,Gustavo Henrique,Região Oeste
15829,Nina,Região Sul
15830,Lara,Região Sul
15831,Vitória,Região Leste
15832,Gabriela,Região Sul
15833,Fernanda,Região Oeste
15834,Lucca,Região Sul
15835,Isabelly,Região Oeste
15836,Heloísa,Região Sul
15837,Natália,Região Sul
15838,Lucas,Região Norte
15839,Maria Alice,Região Sul
15840,Marcos Vinicius,Região Sul
15841,João Gabriel,Região Oeste
15842,Ana Beatriz,Região Oeste
15843,Luiz Miguel,Região Leste
15844,Eduardo,Região Leste
15845,Bianca,Região Norte
15846,Bárbara,Região Oeste
15847,Thomas,Região Sul
15848,Juliana,Região Leste
15849,Carlos Eduardo,Região Norte
15850,Kaique,Região Leste
15851,Davi,Região Oeste
15852,Levi,Região Leste
15853,Ana,Região Leste
15854,Amanda,Região Oeste
15855,Matheus,Região Oeste
15856,Mariane,Região Leste
15857,Vitor Hugo,Região Norte
15858,Benjamin,Região Sul
15859,Lucas,Região Sul
15860,Luiz Miguel,Região Norte
15861,Luiz Otávio,Região Leste
15862,Mirella,Região Leste
15863,Isadora,Região Sul
15864,Luiz Fernando,Região Leste
15865,Ana Beatriz,Região Leste
15866,Murilo,Região Norte
15867,Nina,Região Norte
15868,Ana Júlia,Região Sul
15869,Juliana,Região Oeste
15870,Maria Cecília,Região Sul
15871,Maria Eduarda,Região Norte
15872,Maria Vitória,Região Leste
15873,Isaac,Região Oeste
15874,Theo,Região Sul
15875,Marina,Região Norte
15876,Mariana,Região Oeste
15877,Vitor Gabriel,Região Oeste
15878,Ana Júlia,Região Oeste
15879,Erick,Região Leste
15880,Sophia,Região Sul
15881,Lucca,Região Norte
15882,Diogo,Região Leste
15883,Emanuel,Região Leste
15884,Luiza,Região Sul
15885,Maria Clara,Região Leste
15886,Sophie,Região Sul
15887,Luiz Otávio,Região Leste
15888,João Lucas,Região Oeste
15889,Paulo,Região Leste
15890,Leandro,Região Sul
15891,Rafael,Região Sul
15892,Gustavo,Região Oeste
15893,Pedro Henrique,Região Leste
15894,Davi,Região Norte
15895,Enrico,Região Leste
15896,Pedro,Região Sul
15897,João Pedro,Região Oeste
15898,Raul,Região Sul
15899,Anthony,Região Leste
15900,Joana,Região Sul
15901,Yasmin,Região Norte
15902,Lavínia,Região Leste
15903,Ana Luiza,Região Leste
15904,Bruna,Região Sul
15905,Isabel,Região Norte
15906,Mariane,Região Leste
15907,Matheus,Região Leste
15908,Beatriz,Região Norte
15909,João Lucas,Região Oeste
15910,Eloah,Região Norte
15911,Nina,Região Sul
15912,Bernardo,Região Norte
15913,Vitória,Região Norte
15914,Cecília,Região Oeste
15915,Mariane,Região Leste
15916,Matheus,Região Sul
15917,Anthony,Região Leste
15918,Gustavo Henrique,Região Leste
15919,Lara,Região Norte
15920,Lara,Região Oeste
15921,Antônio,Região Norte
15922,Maria Clara,Região Norte
15923,Bernardo,Região Leste
15924,Caio,Região Oeste
15925,Raul,Região Leste
15926,Isis,Região Sul
15927,Pedro Lucas,Região Norte
15928,Antônio,Região Leste
15929,Beatriz,Região Sul
15930,Ana Beatriz,Região Oeste
15931,Daniel,Região Sul
15932,Lorena,Região Oeste
15933,Marcela,Região Norte
15934,Larissa,Região Norte
15935,Heitor,Região Sul
15936,Luiz Miguel,Região Sul
15937,Lorenzo,Região Leste
15938,Emanuel,Região Leste
15939,Samuel,Região Leste
15940,Cauê,Região Oeste
15941,Caroline,Região Norte
15942,Manuela,Região Sul
15943,Maria,Região Norte
15944,Theo,Região Leste
15945,Leandro,Região Leste
15946,Bianca,Região Oeste
15947,Júlia,Região Oeste
15948,Bianca,Região Leste
15949,Benjamin,Região Sul
15950,Nina,Região Norte
15951,Kaique,Região Sul
15952,Lívia,Região Sul
15953,Lívia,Região Oeste
15954,Olivia,Região Norte
15955,Ana Clara,Região Leste
15956,Samuel,Região Oeste
15957,Kevin,Região Norte
15958,Pietro,Região Oeste
15959,Miguel,Região Sul
15960,Rafael,Região Leste
15961,Carlos Eduardo,Região Leste
15962,Clara,Região Norte
15963,Enzo,Região Sul
15964,Alexia,Região Leste
15965,Raul,Região Sul
15966,Vicente,Região Leste
15967,Caroline,Região Leste
15968,Rodrigo,Região Sul
15969,Davi Lucas,Região Norte
15970,Isis,Região Sul
15971,Pedro,Região Norte
15972,Lucca,Região Leste
15973,Ana,Região Leste
15974,Luiz Miguel,Região Oeste
15975,Julia,Região Leste
15976,Vicente,Região Oeste
15977,Sarah,Região Leste
15978,Pedro,Região Norte
15979,Vicente,Região Norte
15980,Nicolas,Região Leste
15981,Theo,Região Leste
15982,Eduarda,Região Leste
15983,Luiz Gustavo,Região Oeste
15984,Luiza,Região Oeste
15985,Luigi,Região Oeste
15986,João Vitor,Região Leste
15987,Matheus,Região Oeste
15988,Pedro Lucas,Região Leste
15989,Isis,Região Oeste
15990,Gabrielly,Região Sul
15991,Caio,Região Leste
15992,Lavínia,Região Oeste
15993,Heitor,Região Norte
15994,Maria,Região Sul
15995,Kevin,Região Norte
15996,Pietra,Região Norte
15997,Enzo Gabriel,Região Leste
15998,Pietra,Região Sul
15999,Enzo,Região Norte
16000,Maria Alice,Região Leste
16001,Miguel,Região Norte
16002,Fernanda,Região Leste
16003,Maria Sophia,Região Norte
16004,Ryan,Região Leste
16005,Diogo,Região Oeste
16006,Bruno,Região Oeste
16007,Maria Alice,Região Oeste
16008,Levi,Região Oeste
16009,Luiz Henrique,Região Oeste
16010,Gabrielly,Região Norte
16011,João Vitor,Região Norte
16012,João Guilherme,Região Sul
16013,Bernardo,Região Sul
16014,Kaique,Região Leste
16015,Isabel,Região Sul
16016,Francisco,Região Oeste
16017,Levi,Região Leste
16018,Rafael,Região Norte
16019,Milena,Região Norte
16020,Lorena,Região Sul
16021,João,Região Oeste
16022,Laís,Região Oeste
16023,Antônio,Região Norte
16024,Calebe,Região Sul
16025,Luna,Região Sul
16026,Rafaela,Região Sul
16027,Emanuel,Região Leste
16028,João Gabriel,Região Leste
16029,Amanda,Região Norte
16030,Vitória,Região Norte
16031,Maitê,Região Sul
16032,Enrico,Região Sul
16033,Giovanna,Região Leste
16034,Maria Julia,Região Sul
16035,Bernardo,Região Oeste
16036,Pedro Henrique,Região Sul
16037,Vitor Hugo,Região Sul
16038,Nathan,Região Norte
16039,Sophia,Região Sul
16040,Yasmin,Região Sul
16041,Natália,Região Norte
16042,Ana,Região Norte
16043,Leonardo,Região Leste
16044,Luiz Felipe,Região Oeste
16045,Benício,Região Sul
16046,Maria Alice,Região Leste
16047,Helena,Região Sul
16048,Lívia,Região Oeste
16049,Vinicius,Região Leste
16050,Emanuelly,Região Oeste
16051,João Lucas,Região Leste
16052,Miguel,Região Oeste
16053,João Miguel,Região Oeste
16054,Mariane,Região Leste
16055,Ana Carolina,Região Sul
16056,Carolina,Região Sul
16057,Ana Julia,Região Oeste
16058,Daniela,Região Sul
16059,Sarah,Região Norte
16060,Gabriel,Região Sul
16061,Kamilly,Região Sul
16062,Luigi,Região Sul
16063,Luiz Miguel,Região Sul
16064,Isabella,Região Norte
16065,Emanuel,Região Sul
16066,Felipe,Região Oeste
16067,Marcelo,Região Oeste
16068,Laís,Região Norte
16069,Sarah,Região Oeste
16070,Theo,Região Sul
16071,Nathan,Região Oeste
16072,Fernando,Região Sul
16073,Ana Clara,Região Sul
16074,Ana Júlia,Região Sul
16075,Júlia,Região Norte
16076,Heloísa,Região Leste
16077,Bryan,Região Norte
16078,Juliana,Região Leste
16079,Caio,Região Leste
16080,Alice,Região Leste
16081,Evelyn,Região Norte
16082,Brenda,Região Sul
16083,Maria Cecília,Região Leste
16084,Rodrigo,Região Sul
16085,Benjamin,Região Leste
16086,Emanuella,Região Norte
16087,Augusto,Região Norte
16088,Raquel,Região Leste
16089,Enzo Gabriel,Região Oeste
16090,Davi Lucas,Região Leste
16091,Ana Laura,Região Norte
16092,Francisco,Região Norte
16093,Thiago,Região Leste
16094,Enrico,Região Sul
16095,Ana Júlia,Região Sul
16096,Ana Clara,Região Leste
16097,Antônio,Região Sul
16098,Isis,Região Leste
16099,Bianca,Região Oeste
16100,Isadora,Região Norte
16101,Gabriela,Região Norte
16102,Pedro,Região Oeste
16103,Isabelly,Região Oeste
16104,Sarah,Região Norte
16105,Alice,Região Norte
16106,Maria Alice,Região Leste
16107,Júlia,Região Leste
16108,Isabel,Região Norte
16109,Luigi,Região Oeste
16110,Pietro,Região Leste
16111,Ana Sophia,Região Oeste
16112,Heitor,Região Norte
16113,Larissa,Região Sul
16114,Sarah,Região Sul
16115,Stephany,Região Norte
16116,Enzo Gabriel,Região Oeste
16117,Arthur,Região Sul
16118,Lívia,Região Norte
16119,Anthony,Região Oeste
16120,Fernando,Região Sul
16121,Kevin,Região Sul
16122,Leandro,Região Sul
16123,Cecília,Região Norte
16124,Lucas Gabriel,Região Sul
16125,Stephany,Região Sul
16126,Bruno,Região Oeste
16127,Kevin,Região Norte
16128,Theo,Região Norte
16129,Ana Lívia,Região Oeste
16130,Samuel,Região Leste
16131,Giovanna,Região Leste
16132,Fernando,Região Norte
16133,Daniel,Região Oeste
16134,Helena,Região Leste
16135,Sophia,Região Sul
16136,Julia,Região Oeste
16137,Luiz Fernando,Região Oeste
16138,Elisa,Região Norte
16139,Mirella,Região Leste
16140,Davi Lucas,Região Oeste
16141,Júlia,Região Leste
16142,Vitor Gabriel,Região Leste
16143,Rebeca,Região Sul
16144,Raquel,Região Oeste
16145,Maria Fernanda,Região Norte
16146,Alexia,Região Sul
16147,Beatriz,Região Sul
16148,Lucas,Região Oeste
16149,Emanuel,Região Oeste
16150,Alice,Região Norte
16151,Mariane,Região Sul
16152,Sarah,Região Oeste
16153,Pedro,Região Oeste
16154,Pietra,Região Leste
16155,Heitor,Região Norte
16156,Heloísa,Região Leste
16157,Theo,Região Sul
16158,Fernando,Região Leste
16159,Daniela,Região Oeste
16160,Juan,Região Sul
16161,Letícia,Região Oeste
16162,Gustavo Henrique,Região Oeste
16163,Antônio,Região Leste
16164,Maria,Região Norte
16165,Benício,Região Sul
16166,João,Região Norte
16167,Marcelo,Região Leste
16168,Laís,Região Oeste
16169,Gustavo Henrique,Região Leste
16170,Larissa,Região Sul
16171,Lorenzo,Região Norte
16172,Thomas,Região Norte
16173,Sophia,Região Norte
16174,Alana,Região Sul
16175,Ana,Região Oeste
16176,Marcelo,Região Norte
16177,Caio,Região Norte
16178,Maria Sophia,Região Norte
16179,Laís,Região Oeste
16180,Joaquim,Região Oeste
16181,Alexia,Região Sul
16182,Pedro Henrique,Região Leste
16183,Julia,Região Oeste
16184,Bryan,Região Oeste
16185,Brenda,Região Sul
16186,João Pedro,Região Sul
16187,Ana Clara,Região Leste
16188,Vitor Gabriel,Região Sul
16189,Mariana,Região Sul
16190,Vicente,Região Oeste
16191,Raul,Região Leste
16192,Catarina,Região Leste
16193,Otávio,Região Leste
16194,Amanda,Região Norte
16195,Alana,Região Sul
16196,Pietra,Região Oeste
16197,Vicente,Região Leste
16198,Clara,Região Leste
16199,Heitor,Região Sul
16200,Olivia,Região Oeste
16201,Giovanna,Região Norte
16202,Maria Eduarda,Região Leste
16203,Thomas,Região Norte
16204,Nicole,Região Oeste
16205,Rafael,Região Sul
16206,Valentina,Região Sul
16207,Rafaela,Região Leste
16208,Juliana,Região Sul
16209,Ana Carolina,Região Oeste
16210,Stella,Região Oeste
16211,Bárbara,Região Norte
16212,Kevin,Região Norte
16213,Rafael,Região Norte
16214,Renan,Região Norte
16215,Felipe,Região Sul
16216,Gabrielly,Região Sul
16217,Júlia,Região Norte
16218,Ana Carolina,Região Norte
16219,Catarina,Região Sul
16220,Vinicius,Região Norte
16221,Natália,Região Sul
16222,Bianca,Região Norte
16223,Yasmin,Região Norte
16224,Bryan,Região Oeste
16225,Davi Luiz,Região Norte
16226,Fernanda,Região Oeste
16227,Guilherme,Região Sul
16228,João,Região Oeste
16229,Isabella,Região Sul
16230,Leonardo,Região Oeste
16231,Lucas,Região Norte
16232,Sabrina,Região Norte
16233,Heitor,Região Sul
16234,Isabel,Região Oeste
16235,Lívia,Região Norte
16236,Nicolas,Região Norte
16237,Gustavo,Região Oeste
16238,Isaac,Região Oeste
16239,Brenda,Região Oeste
16240,Thiago,Região Norte
16241,João,Região Leste
16242,Luiz Otávio,Região Leste
16243,Diogo,Região Oeste
16244,Rafael,Região Leste
16245,Daniel,Região Norte
16246,Beatriz,Região Norte
16247,Júlia,Região Norte
16248,Davi Luiz,Região Leste
